원흥역,경기도 고양시 덕양구 원흥동 569-15,,,,,,,,,,,,,
원당역,경기도 고양시 덕양구 덕양대로 1429(성사1동 4100-7),,,,,,,,,,,,,
화정역,경기도 고양시 덕양구 화정동 400-2,,,,,,,,,,,,,
대곡역,경기도 고양시 덕양구 대주로 107번길 71-81(대장동 420-1),,,,,,,,,,,,,
백석역,경기도 고양시 일산동구 중앙로 1042,,,,,,,,,,,,,
마두역,경기도 고양시 일산동구 중앙로 지하 1180(마두동),,,,,,,,,,,,,
정발산역,경기도 고양시 일산동구 마두 1동 1123(일산동구 중앙로 1270),,,,,,,,,,,,,
주엽역,경기도 고양시 일산서구 중앙로 1432(주엽동 166-7),,,,,,,,,,,,,
대화역,경기도 고양시 일산서구 중앙로 1569(대화동 2221),,,,,,,,,,,,,
이촌역,서울시 용산구 이촌로 71길 42,,,,,,,,,,,,,
서빙고역,서울시 용산구 서빙고로 238(서빙고동 241-11),,,,,,,,,,,,,
한남역,서울시 용산구 독서당로6길 12-13(한남동),,,,,,,,,,,,,
노량진역,서울시 동작구 노량진로 151,,,,,,,,,,,,,
대방역,서울시 영등포구 여의대방로 300,,,,,,,,,,,,,
신길역,서울시 영등포구 영등포로 327,,,,,,,,,,,,,
영등포역,서울시 영등포구 경인로 846(영등포동 1가 618-496),,,,,,,,,,,,,
신도림역,서울시 구로구 새말로 117-21,,,,,,,,,,,,,
구로역,서울시 구로구 구로중앙로 174,,,,,,,,,,,,,
가산디지털단지역,서울시 금천구 벚꽃로 309,,,,,,,,,,,,,
독산역,서울시 금천구 벚꽃로 115,,,,,,,,,,,,,
금천구청역,서울시 금천구 시흥대로 63길 91,,,,,,,,,,,,,
금정역,경기도 군포시 군포로 750,,,,,,,,,,,,,
군포역,경기도 군포시 군포역1길 27,,,,,,,,,,,,,
당정역,경기도 군포시 당정역로 91,,,,,,,,,,,,,
의왕역,경기도 의왕시 철도박물관로 66(삼동),,,,,,,,,,,,,
성균관대역,경기도 수원시 장안구 서부로 2149,,,,,,,,,,,,,
화서역,경기도 수원시 팔달구 덕영대로 692,,,,,,,,,,,,,
수원(분당)역,경기도 수원시 팔달구 덕영대로 924,,,,,,,,,,,,,
인덕원역,경기도 안양시 동안구 흥안대로 529,,,,,,,,,,,,,
평촌역,경기도 안양시 동안구 부림로 지하 123,,,,,,,,,,,,,
범계역,경기도 안양시 동안구 동안로 지하 130,,,,,,,,,,,,,
산본역,경기도 군포시 번영로 504,,,,,,,,,,,,,
수리산역,경기도 군포시 번영로 385,,,,,,,,,,,,,
대야미역,경기도 군포시 대야1로 28,,,,,,,,,,,,,
반월역,경기도 안산시 상록구 건건로 119-10,,,,,,,,,,,,,
상록수역,경기도 안산시 상록구 상록수로 61,,,,,,,,,,,,,
중앙역,경기도 안산시 단원구 중앙대로 918,,,,,,,,,,,,,
한대앞역,경기도 안산시 상록구 충장로 337,,,,,,,,,,,,,
고잔역,경기도 안산시 단원구 중앙대로 784,,,,,,,,,,,,,
초지역,경기도 안산시 단원구 중앙대로 620,,,,,,,,,,,,,
안산역,경기도 안산시 단원구 중앙대로 462,,,,,,,,,,,,,
신길온천역,경기도 안산시 단원구 황고개로 2,,,,,,,,,,,,,
정왕역,경기도 시흥시 마유로 418길 15,,,,,,,,,,,,,
오이도역,경기도 시흥시 역전로 430,,,,,,,,,,,,,
고색,경기도 수원시 권선구 매송고색로 지하690(고색동),,,,,,,,,,,,,
오목천,경기도 수원시 권선구 삼천병마로 1576(오목천동),,,,,,,,,,,,,
어천,경기도 화성시 매송면 화성로 2227-5(어천리),,,,,,,,,,,,,
야목,경기도 화성시 매송면 본오매송로 286(야목리),,,,,,,,,,,,,
사리,경기도 안산시 상록구 충장로 93(사동),,,,,,,,,,,,,
한대앞,경기도 안산시 상록구 충장로 337,,,,,,,,,,,,,
중앙,경기도 안산시 단원구 중앙대로 918,,,,,,,,,,,,,
고잔,경기도 안산시 상록구 충장로 337,,,,,,,,,,,,,
초지,경기도 안산시 단원구 중앙대로 784,,,,,,,,,,,,,
안산,경기도 안산시 단원구 중앙대로 620,,,,,,,,,,,,,
신길온천,경기도 안산시 단원구 중앙대로 462,,,,,,,,,,,,,
정왕,경기도 안산시 단원구 황고개로 2,,,,,,,,,,,,,
오이도,경기도 시흥시 역전로 430,,,,,,,,,,,,,
달월역,경기도 시흥시 서해안로 736번길 55(월곶동),,,,,,,,,,,,,
월곶역,경기도 시흥시 월곶 중앙로 14번길,,,,,,,,,,,,,
소래포구역,인천시 남동구 소래역로 51,,,,,,,,,,,,,
인천논현역,인천시 남동구 청능대로 567,,,,,,,,,,,,,
호구포역,인천시 남동구 호구포로 205,,,,,,,,,,,,,
남동인더스파크역,인천광역시 남동구 고잔동 970-14,,,,,,,,,,,,,
원인재역,인천시 연수구 벚꽃로 195,,,,,,,,,,,,,
연수역,인천시 연수구 벚꽃로 115,,,,,,,,,,,,,
송도역,인천시 연수구 비류대로 175(옥련동),,,,,,,,,,,,,
인하대역,인천시 남구 용현동 294-3,,,,,,,,,,,,,
숭의역,인천시 남구 인주대로 지하6,,,,,,,,,,,,,
신포역,인천시 중구 사동 26-19,,,,,,,,,,,,,
옥수역,서울시 성동구 동호로 지하21(옥수동),,,,,,,,,,,,,
응봉역,서울시 성동구 고산자로 123(응봉동),,,,,,,,,,,,,
인천,인천시 중구 제물량로 269,,,,,,,,,,,,,
설화명곡,대구광역시 달성군 화원읍 비슬로 2476,,,,,,,,,,,,,
화원,대구광역시 달성군 화원읍 비슬로 지하2600,,,,,,,,,,,,,
대곡,대구광역시 달서구 비슬로 지하2718 (대곡동),,,,,,,,,,,,,
진천,대구광역시 달서구 월배로 지하76 (진천동),,,,,,,,,,,,,
월배,대구광역시 달서구 월배로 지하143 (진천동),,,,,,,,,,,,,
상인,대구광역시 달서구 월배로 지하223 (상인동),,,,,,,,,,,,,
월촌,대구광역시 달서구 월배로 지하311 (송현동),,,,,,,,,,,,,
송현,대구광역시 달서구 월배로 지하412 (송현동),,,,,,,,,,,,,
성당못,대구광역시 남구 월배로 지하501 (대명동),,,,,,,,,,,,,
대명,대구광역시 남구 대명로 지하71 (대명동),,,,,,,,,,,,,
안지랑,대구광역시 남구 대명로 지하141 (대명동),,,,,,,,,,,,,
현충로,대구광역시 남구 대명로 지하222 (대명동),,,,,,,,,,,,,
영대병원,대구광역시 남구 대명로 지하292 (대명동),,,,,,,,,,,,,
교대,대구광역시 남구 중앙대로 지하194 (대명동),,,,,,,,,,,,,
명덕,대구광역시 중구 명덕로 지하185 (남산동),,,,,,,,,,,,,
반월당,대구광역시 중구 달구벌대로 지하2100 (덕산동),,,,,,,,,,,,,
중앙로,대구광역시 중구 중앙대로 지하424 (남일동),,,,,,,,,,,,,
대구,대구광역시 북구 칠성남로30길 지하24 (칠성동),,,,,,,,,,,,,
칠성시장,대구광역시 북구 칠성남로 지하222 (칠성동),,,,,,,,,,,,,
신천,대구광역시 동구 동부로 지하41 (신천동),,,,,,,,,,,,,
동대구,대구광역시 동구 동대구로 지하530 (신천동),,,,,,,,,,,,,
동구청,대구광역시 동구 신암남로 지하169 (신암동),,,,,,,,,,,,,
아양교,대구광역시 동구 아양로 지하245 (신암동),,,,,,,,,,,,,
동촌,대구광역시 동구 해동로 지하197 (검사동),,,,,,,,,,,,,
해안,대구광역시 동구 동촌로 지하167 (방촌동),,,,,,,,,,,,,
방촌,대구광역시 동구 동촌로 지하275 (방촌동),,,,,,,,,,,,,
용계,대구광역시 동구 동촌로 지하383 (용계동),,,,,,,,,,,,,
율하,대구광역시 동구 안심로 지하57 (율하동),,,,,,,,,,,,,
신기,대구광역시 동구 안심로 지하159 (신기동),,,,,,,,,,,,,
반야월,대구광역시 동구 안심로 지하261 (동호동),,,,,,,,,,,,,
각산,대구광역시 동구 안심로 지하363 (신서동),,,,,,,,,,,,,
안심,대구광역시 동구 안심로 지하455 (괴전동),,,,,,,,,,,,,
문양,대구광역시 달성군 다사읍 문양길 71,,,,,,,,,,,,,
다사,대구광역시 달성군 다사읍 다사로지하30,,,,,,,,,,,,,
대실,대구광역시 달성군 다사읍 달구벌대로지하888,,,,,,,,,,,,,
강창,대구광역시 달서구 달구벌대로 지하1014 (호산동),,,,,,,,,,,,,
계명대,대구광역시 달서구 달구벌대로 지하1140 (신당동),,,,,,,,,,,,,
만 평,대구광역시 북구 팔달로 105(노원동3가),,,,,,,,,,,,,
성서산업단지,대구광역시 달서구 달구벌대로 지하1280 (이곡동),,,,,,,,,,,,,
이곡,대구광역시 달서구 달구벌대로 지하1357 (이곡동),,,,,,,,,,,,,
용산,대구광역시 달서구 달구벌대로 지하1476 (용산동),,,,,,,,,,,,,
죽전,대구광역시 달서구 달구벌대로 지하1560 (죽전동),,,,,,,,,,,,,
감삼,대구광역시 달서구 달구벌대로 지하1665 (감삼동),,,,,,,,,,,,,
두류,대구광역시 달서구 달구벌대로 지하1760 (두류동),,,,,,,,,,,,,
내당,대구광역시 달서구 달구벌대로 지하1900 (두류동),,,,,,,,,,,,,
반고개,대구광역시 서구 달구벌대로 지하1827 (내당동),,,,,,,,,,,,,
청라언덕,대구광역시 중구 달구벌대로 지하2000 (동산동),,,,,,,,,,,,,
반월당,대구광역시 중구 달구벌대로 지하2100 (덕산동),,,,,,,,,,,,,
경대병원,대구광역시 중구 달구벌대로 지하2190 (삼덕동),,,,,,,,,,,,,
대구은행,대구광역시 수성구 달구벌대로 지하2300 (수성동),,,,,,,,,,,,,
범어,대구광역시 수성구 달구벌대로 지하2396 (범어동),,,,,,,,,,,,,
수성구청,대구광역시 수성구 달구벌대로 지하2500 (범어동),,,,,,,,,,,,,
만촌,대구광역시 수성구 달구벌대로 지하2584 (만촌동),,,,,,,,,,,,,
담티,대구광역시 수성구 달구벌대로 지하2672 (만촌동),,,,,,,,,,,,,
연호,대구광역시 수성구 달구벌대로 지하2870 (연호동),,,,,,,,,,,,,
대공원,대구광역시 수성구 달구벌대로 지하2950 (연호동),,,,,,,,,,,,,
고산,대구광역시 수성구 달구벌대로 지하3080 (시지동),,,,,,,,,,,,,
신매,대구광역시 수성구 달구벌대로 지하3180 (매호동),,,,,,,,,,,,,
사월,대구광역시 수성구 달구벌대로 지하3290 (신매동),,,,,,,,,,,,,
정평,경상북도 경산시 대학로 지하60(정평동),,,,,,,,,,,,,
임당,경상북도 경산시 대학로 지하170(중방동),,,,,,,,,,,,,
영남대,경상북도 경산시 대학로 지하270(대동),,,,,,,,,,,,,
칠곡경대병원,대구광역시 북구 팔거천동로 386(동호동),,,,,,,,,,,,,
학 정,대구광역시 북구 팔거천동로 310(학정동),,,,,,,,,,,,,
팔 거,대구광역시 북구 팔거천동로 226(동천동),,,,,,,,,,,,,
동 천,대구광역시 북구 팔거천동로 147(동천동),,,,,,,,,,,,,
칠곡운암,대구광역시 북구 팔거천동로 79(구암동),,,,,,,,,,,,,
구 암,대구광역시 북구 팔거천동로 1(구암동),,,,,,,,,,,,,
태 전,대구광역시 북구 칠곡중앙대로 262(태전동),,,,,,,,,,,,,
매 천,대구광역시 북구 학정로 6(매천동),,,,,,,,,,,,,
매천시장,대구광역시 북구 매천로 18길 39(매천동),,,,,,,,,,,,,
팔 달,대구광역시 북구 매천로2길 43(팔달동),,,,,,,,,,,,,
공 단,대구광역시 북구 팔달로 28(비산동),,,,,,,,,,,,,
팔달시장,대구광역시 북구 팔달로 163-1(노원동3가),,,,,,,,,,,,,
원 대,대구광역시 서구 팔달로 224-2(원대동3가),,,,,,,,,,,,,
북구청,대구광역시 서구 원대로 71(원대동2가),,,,,,,,,,,,,
달성공원,대구광역시 중구 달성로 116(수창동),,,,,,,,,,,,,
서문시장,대구광역시 중구 달성로 50(대신동),,,,,,,,,,,,,
청라언덕,대구광역시 중구 남산로 80(남산동),,,,,,,,,,,,,
남 산,대구광역시 중구 남산로 2(남산동),,,,,,,,,,,,,
명 덕,대구광역시 남구 명덕로 186(대명동),,,,,,,,,,,,,
건들바위,대구광역시 남구 명덕로 260(이천동),,,,,,,,,,,,,
대봉교,대구광역시 남구 명덕로 330(이천동),,,,,,,,,,,,,
수성시장,대구광역시 수성구 명덕로 420(수성동2가),,,,,,,,,,,,,
수성구민운동장,대구광역시 수성구 동대구로 248(범어동),,,,,,,,,,,,,
어린이회관,대구광역시 수성구 동대구로 166(황금동),,,,,,,,,,,,,
황 금,대구광역시 수성구 동대구로 100(두산동),,,,,,,,,,,,,
수성못,대구광역시 수성구 동대구로 14(지산동),,,,,,,,,,,,,
지 산,대구광역시 수성구 지범로 100(지산동),,,,,,,,,,,,,
범 물,대구광역시 수성구 지범로 194(범물동),,,,,,,,,,,,,
용 지,대구광역시 수성구 범안로 83(범물동),,,,,,,,,,,,,
계양,인천광역시 계양구 다남로 24,,,,,,,,,,,,,
귤현,인천광역시 계양구 장제로 1136,,,,,,,,,,,,,
박촌,인천광역시 계양구 장제로 992,,,,,,,,,,,,,
임학,인천광역시 계양구 장제로 875,,,,,,,,,,,,,
계산,인천광역시 계양구 경명대로 1089,,,,,,,,,,,,,
경인교대입구,인천광역시 계양구 계양대로 162,,,,,,,,,,,,,
작전,인천광역시 계양구 게양대로 73,,,,,,,,,,,,,
갈산,인천광역시 부평구 부평대로 286,,,,,,,,,,,,,
부평구청,인천광역시 부평구 부평대로 189,,,,,,,,,,,,,
부평시장,인천광역시 부평구 부평대로 69,,,,,,,,,,,,,
부평,인천광역시 부평구 광장로 15,,,,,,,,,,,,,
동수,인천광역시 부평구 경인로 877,,,,,,,,,,,,,
부평삼거리,인천광역시 부평구 경인로 765,,,,,,,,,,,,,
간석오거리,인천광역시 남동구 경인로 674,,,,,,,,,,,,,
인천시청,인천광역시 남동구 예술로 264,,,,,,,,,,,,,
예술회관,인천광역시 남동구 예술로 172,,,,,,,,,,,,,
인천터미널,인천광역시 미추홀구 예술로 85,,,,,,,,,,,,,
문학경기장,인천광역시 연수구 예술로 2,,,,,,,,,,,,,
선학,인천광역시 연수구 경원대로 480,,,,,,,,,,,,,
신연수,인천광역시 연수구 경원대로 368,,,,,,,,,,,,,
원인재,인천광역시 연수구 경원대로 285,,,,,,,,,,,,,
동춘,인천광역시 연수구 경원대로 180,,,,,,,,,,,,,
동막,인천광역시 연수구 경원대로 80,,,,,,,,,,,,,
캠퍼스타운,인천광역시 연수구 송도국제대로 66,,,,,,,,,,,,,
테크노파크,인천광역시 연수구 송도국제대로 150,,,,,,,,,,,,,
지식정보단지,인천광역시 연수구 인천타워대로 57,,,,,,,,,,,,,
인천대입구,인천광역시 연수구 인천타워대로 155,,,,,,,,,,,,,
센트럴파크,인천광역시 연수구 인천타워대로 240,,,,,,,,,,,,,
국제업무지구,인천광역시 연수구 인천타워대로 334,,,,,,,,,,,,,
검단오류,인천광역시 서구 검단로 187 (오류동),,,,,,,,,,,,,
왕길,인천광역시 서구 검단로 323 (왕길동),,,,,,,,,,,,,
검단사거리,인천광역시 서구 검단로 473 (왕길동),,,,,,,,,,,,,
마전,인천광역시 서구 완정로 68 (마전동),,,,,,,,,,,,,
완정,인천광역시 서구 원당대로 650 (당하동),,,,,,,,,,,,,
독정,인천광역시 서구 서곶로 760 (백석동),,,,,,,,,,,,,
검암,인천광역시 서구 검바위로 4 (검암동),,,,,,,,,,,,,
검바위,인천광역시 서구 서곶로 492 (검암동),,,,,,,,,,,,,
아시아드경기장,인천광역시 서구 서곶로 382 (연희동),,,,,,,,,,,,,
서구청,인천광역시 서구 서곶로 294 (심곡동),,,,,,,,,,,,,
가정(루원시티),인천광역시 서구 봉오대로 234 (가정동),,,,,,,,,,,,,
가정중앙시장,인천광역시 서구 가남로 400 (가정동),,,,,,,,,,,,,
석남(거북시장),인천광역시 서구 가석로 257 (석남동),,,,,,,,,,,,,
서부여성회관,인천광역시 서구 가석로 169 (석남동),,,,,,,,,,,,,
인천가좌,인천광역시 서구 가석로 67 (가좌동),,,,,,,,,,,,,
가재울,인천광역시 서구 열우물로 252 (가좌동),,,,,,,,,,,,,
주안국가산단,인천광역시 서구 방축로 343 (가좌동),,,,,,,,,,,,,
주안,인천광역시 미추홀구 주안로 지하 91-1 (주안동),,,,,,,,,,,,,
시민공원,인천광역시 미추홀구 경인로 371 (주안동),,,,,,,,,,,,,
석바위시장,인천광역시 미추홀구 구월로 19 (주안동),,,,,,,,,,,,,
인천시청,인천광역시 남동구 구월로 지하 99 (간석동),,,,,,,,,,,,,
석천사거리,인천광역시 남동구 구월로 지하 181 (구월동),,,,,,,,,,,,,
모래내시장,인천광역시 남동구 구월로 지하 255 (구월동),,,,,,,,,,,,,
만수,인천광역시 남동구 구월로 지하 367 (만수동),,,,,,,,,,,,,
남동구청,인천광역시 남동구 인주대로 지하 889 (만수동),,,,,,,,,,,,,
인천대공원,인천광역시 남동구 수인로 3677 (장수동),,,,,,,,,,,,,
운연,인천광역시 남동구 매소홀로 1229 (운연동),,,,,,,,,,,,,
발곡,경기도 의정부시 장곡로 258,,,,,,,,,,,,,
회룡,경기도 의정부시 평화로 363,,,,,,,,,,,,,
범골,경기도 의정부시 신흥로 141,,,,,,,,,,,,,
경전철의정부,경기도 의정부시 신흥로 237,,,,,,,,,,,,,
의정부시청,경기도 의정부시 의정부로 69,,,,,,,,,,,,,
흥선,경기도 의정부시 호국로 1197,,,,,,,,,,,,,
의정부중앙,경기도 의정부시 호국로 1305,,,,,,,,,,,,,
동오,경기도 의정부시 장곡로 471,,,,,,,,,,,,,
새말,경기도 의정부시 장곡로 551,,,,,,,,,,,,,
경기도청북부청사,경기도 의정부시 장곡로 615,,,,,,,,,,,,,
효자,경기도 의정부시 부용로 159-40,,,,,,,,,,,,,
곤제,경기도 의정부시 천보로 173,,,,,,,,,,,,,
어룡,경기도 의정부시 충의로 125,,,,,,,,,,,,,
송산,경기도 의정부시 충의로 59,,,,,,,,,,,,,
탑석,경기도 의정부시 충의로 20,,,,,,,,,,,,,
미사역,경기도 하남시 미사강변동로 지하 90,,,,,,,,,,,,,
하남풍산역,경기도 하남시 덕풍서로 지하 50,,,,,,,,,,,,,
사상역,부산광역시 사상구 광장로 83,,,,,,,,,,,,,
괘법르네시떼역,부산광역시 사상구 광장로 9번,,,,,,,,,,,,,
서부산유통지구역,부산광역시 강서구 유통단지 1로 57번길 7번,,,,,,,,,,,,,
공항역,부산광역시 강서구 공항진입로 165,,,,,,,,,,,,,
덕두역,부산광역시 강서구 경전철로 10,,,,,,,,,,,,,
등구역,부산광역시 강서구 대저2동 3133-7,,,,,,,,,,,,,
대저역,부산광역시 강서구 낙동북로 294,,,,,,,,,,,,,
평강역,부산광역시 강서구 대저1동 1639-1,,,,,,,,,,,,,
대사역,부산광역시 강서구 강동동 110-2,,,,,,,,,,,,,
불암역,경상남도 김해시 김해대로 2787,,,,,,,,,,,,,
지내역,경상남도 김해시 김해대로 2718,,,,,,,,,,,,,
김해대학역,경상남도 김해시 김해대로 2641,,,,,,,,,,,,,
인제대역,경상남도 김해시 김해대로 2515,,,,,,,,,,,,,
김해시청역,경상남도 김해시 김해대로 2408,,,,,,,,,,,,,
부원역,경상남도 김해시 김해대로 2350,,,,,,,,,,,,,
봉황역,경상남도 김해시 김해대로 2249,,,,,,,,,,,,,
수로왕릉역,경상남도 김해시 김해대로 2181,,,,,,,,,,,,,
박물관역,경상남도 김해시 김해대로 2103,,,,,,,,,,,,,
연지공원역,경상남도 김해시 해반천로 5,,,,,,,,,,,,,
장신대역,경상남도 김해시 해반천로 129,,,,,,,,,,,,,
가야대역,경상남도 김해시 해반천로 211,,,,,,,,,,,,,
양촌역,경기도 김포시 양촌읍 양촌역길 107,,,,,,,,,,,,,
구래역,경기도 김포시 김포한강7로87,,,,,,,,,,,,,
마산역,경기도 김포시 김포한강3로442,,,,,,,,,,,,,
장기역,경기도 김포시 김포한강1로59,,,,,,,,,,,,,
운양역,경기도 김포시 김포한강1로235,,,,,,,,,,,,,
걸포북변역,경기도 김포시 김포대로1040,,,,,,,,,,,,,
사우(김포시청)역,경기도 김포시 김포대로852,,,,,,,,,,,,,
풍무역,경기도 김포시 김포대로710,,,,,,,,,,,,,
고촌역,경기도 김포시 고촌읍 김포대로350,,,,,,,,,,,,,
김포공항역,서울특별시 강서구 하늘길77,,,,,,,,,,,,,
발곡,경기도 의정부시 장곡로 258,,,,,,,,,,,,,
회룡,경기도 의정부시 평화로 363,,,,,,,,,,,,,
범골,경기도 의정부시 신흥로 141,,,,,,,,,,,,,
경전철의정부,경기도 의정부시 신흥로 237,,,,,,,,,,,,,
의정부시청,경기도 의정부시 의정부로 69,,,,,,,,,,,,,
흥선,경기도 의정부시 호국로 1197,,,,,,,,,,,,,
의정부중앙,경기도 의정부시 호국로 1305,,,,,,,,,,,,,
동오,경기도 의정부시 장곡로 471,,,,,,,,,,,,,
새말,경기도 의정부시 장곡로 551,,,,,,,,,,,,,
경기도청북부청사,경기도 의정부시 장곡로 615,,,,,,,,,,,,,
효자,경기도 의정부시 부용로 159-40,,,,,,,,,,,,,
곤제,경기도 의정부시 천보로 173,,,,,,,,,,,,,
어룡,경기도 의정부시 충의로 125,,,,,,,,,,,,,
송산,경기도 의정부시 충의로 59,,,,,,,,,,,,,
탑석,경기도 의정부시 충의로 20,,,,,,,,,,,,,
서울역,서울특별시 중구 세종대로 지하 2 (남대문로 5가),,,,,,,,,,,,,
시청,서울특별시 중구 세종대로 지하 101 (정동),,,,,,,,,,,,,
종각,서울특별시 종로구 종로 지하 55 (종로1가),,,,,,,,,,,,,
종로3가,서울특별시 종로구 종로 지하 129 (종로3가),,,,,,,,,,,,,
종로5가,서울특별시 종로구 종로 지하 216  (종로5가),,,,,,,,,,,,,
동대문,서울특별시 종로구 종로 지하 302 (창신동),,,,,,,,,,,,,
신설동,서울특별시 동대문구 왕산로 지하 1 (신설동),,,,,,,,,,,,,
제기동,서울특별시 동대문구 왕산로 지하 93 (제기동),,,,,,,,,,,,,
청량리,서울특별시 동대문구 왕산로 지하 205(전농동),,,,,,,,,,,,,
동묘앞,서울특별시 종로구 종로 359 (숭인동),,,,,,,,,,,,,
까치산,서울특별시 강서구 강서로 지하54(화곡동),,,,,,,,,,,,,
시청,서울특별시 중구 세종대로 지하 101 (정동),,,,,,,,,,,,,
을지로입구,서울특별시 중구 을지로 지하 42 (을지로1가),,,,,,,,,,,,,
을지로3가,서울특별시 중구 을지로 지하 106 (을지로3가),,,,,,,,,,,,,
을지로4가,서울특별시 중구 을지로 지하 178 (을지로4가),,,,,,,,,,,,,
동대문역사문화공원,서울특별시 중구 을지로 지하 279 (을지로7가),,,,,,,,,,,,,
신당,서울특별시 중구 퇴계로 지하 431-1 (신당동),,,,,,,,,,,,,
상왕십리,서울특별시 성동구 왕십리로 지하 374 (하왕십리동),,,,,,,,,,,,,
왕십리,서울특별시 성동구 왕십리로 지하300(행당동),,,,,,,,,,,,,
한양대,서울특별시 성동구 왕십리로 206 (행당동),,,,,,,,,,,,,
뚝섬,서울특별시 성동구 아차산로 18 (성수동1가),,,,,,,,,,,,,
성수,서울특별시 성동구 아차산로 100 (성수동2가),,,,,,,,,,,,,
건대입구,서울특별시 광진구 아차산로 243 (화양동),,,,,,,,,,,,,
구의,서울특별시 광진구 아차산로 384-1 (구의동),,,,,,,,,,,,,
강변,서울특별시 광진구 강변역로 53 (구의동),,,,,,,,,,,,,
잠실나루,서울특별시 송파구 오금로 20 (신천동),,,,,,,,,,,,,
잠실,서울특별시 송파구 올림픽로 지하 265 (잠실동),,,,,,,,,,,,,
잠실새내,서울특별시 송파구 올림픽로 지하 140 (잠실동),,,,,,,,,,,,,
종합운동장,서울특별시 송파구 올림픽로 지하 23 (잠실동),,,,,,,,,,,,,
삼성,서울특별시 강남구 테헤란로 지하 538 (삼성동),,,,,,,,,,,,,
선릉,서울특별시 강남구 테헤란로 지하 340 (삼성동),,,,,,,,,,,,,
역삼,서울특별시 강남구 테헤란로 지하 156 (역삼동),,,,,,,,,,,,,
강남,서울특별시 강남구 강남대로 지하 396 (역삼동),,,,,,,,,,,,,
교대,서울특별시 서초구 서초대로 지하 294 (서초동),,,,,,,,,,,,,
서초,서울특별시 서초구 서초대로 지하 233 (서초동),,,,,,,,,,,,,
방배,서울특별시 서초구 방배로 지하 80 (방배동),,,,,,,,,,,,,
사당,서울특별시 동작구 남부순환로 지하 2089 (사당동),,,,,,,,,,,,,
낙성대,서울특별시 관악구 남부순환로 지하 1928 (봉천동),,,,,,,,,,,,,
서울대입구,서울특별시 관악구 남부순환로 지하 1822 (봉천동),,,,,,,,,,,,,
봉천,서울특별시 관악구 남부순환로 지하 1721 (봉천동),,,,,,,,,,,,,
신림,서울특별시 관악구 남부순환로 지하 1614 (신림동),,,,,,,,,,,,,
신대방,서울특별시 동작구 대림로 2 (신대방동),,,,,,,,,,,,,
구로디지털단지,서울특별시 구로구 도림천로 477 (구로동),,,,,,,,,,,,,
대림,서울 구로구 구로6동 125-66,,,,,,,,,,,,,
신도림,서울특별시 구로구 새말로 지하 117-21 (신도림동),,,,,,,,,,,,,
문래,서울특별시 영등포구 당산로 지하 28 (문래동3가),,,,,,,,,,,,,
영등포구청,서울특별시 영등포구 당산로 지하 121 (당산동3가),,,,,,,,,,,,,
당산,서울특별시 영등포구 당산로 229 (당산동 6가),,,,,,,,,,,,,
합정,서울특별시 마포구 양화로 지하 55 (서교동),,,,,,,,,,,,,
홍대입구,서울특별시 마포구 양화로 지하160 (동교동),,,,,,,,,,,,,
신촌,서울특별시 마포구 신촌로 지하 90 (노고산동),,,,,,,,,,,,,
이대,서울특별시 마포구 신촌로 지하 180 (염리동),,,,,,,,,,,,,
아현,서울특별시 마포구 신촌로 지하 270 (아현동),,,,,,,,,,,,,
충정로,서울특별시 서대문구 서소문로 지하 17 (충정로3가),,,,,,,,,,,,,
용답,서울특별시 성동구 용답길 86 (용답동),,,,,,,,,,,,,
신답,서울특별시 성동구 천호대로 232 (용답동),,,,,,,,,,,,,
신설동,서울특별시 동대문구 왕산로 지하 1 (신설동),,,,,,,,,,,,,
도림천,서울특별시 구로구 경인로 67길 160 (신도림동),,,,,,,,,,,,,
양천구청,서울특별시 양천구 목동로3길 지하 33(신정동),,,,,,,,,,,,,
신정네거리,서울특별시 양천구 중앙로 지하 261 (신정동),,,,,,,,,,,,,
용두,서울특별시 동대문구 천호대로 지하 129,,,,,,,,,,,,,
지축,경기도 고양시 덕양구 삼송로 300 (지축동),,,,,,,,,,,,,
구파발,서울특별시 은평구 진관2로 지하 15-25 (진관동),,,,,,,,,,,,,
연신내,서울특별시 은평구 통일로 지하 849 (갈현동),,,,,,,,,,,,,
불광,"서울특별시 은평구 통일로 지하 723-1 (대조동, 3호선 불광역)",,,,,,,,,,,,,
녹번,서울특별시 은평구 통일로 지하 602-1 (녹번동),,,,,,,,,,,,,
홍제,서울특별시 서대문구 통일로 지하 440-1 (홍제동),,,,,,,,,,,,,
무악재,서울특별시 서대문구 통일로 지하 361 (홍제동),,,,,,,,,,,,,
독립문,서울특별시 서대문구 통일로 지하 247 (현저동),,,,,,,,,,,,,
경복궁,서울특별시 종로구 사직로 지하 130 (적선동),,,,,,,,,,,,,
안국,서울특별시 종로구 율곡로 지하 62 (안국동),,,,,,,,,,,,,
종로3가,서울특별시 종로구 종로 지하 129 (종로3가),,,,,,,,,,,,,
을지로3가,서울특별시 중구 을지로 지하 106 (을지로3가),,,,,,,,,,,,,
충무로,서울특별시 중구 퇴계로 지하 199 (필동2가),,,,,,,,,,,,,
동대입구,서울특별시 중구 동호로 지하 256 (장충동2가),,,,,,,,,,,,,
약수,서울특별시 중구 다산로 지하 122 (신당동),,,,,,,,,,,,,
금호,서울특별시 성동구 동호로 지하 104 (금호동4가),,,,,,,,,,,,,
옥수,서울특별시 성동구 동호로 21 (옥수동) 옥수역,,,,,,,,,,,,,
